100,9114,1
100,225685,1
101,15129,1
101,56750,1
102,227660,1
102,227634,1
103,109383,1
103,229430,1
104,18007,1
104,88759,1
105,231861,1
105,231895,1
106,236217,1
106,232747,1
107,5423,1
107,36215,1
108,5230,1
108,5792,1
109,105348,1
109,243730,1
110,244748,1
110,245687,1
111,248856,1
111,249659,1
112,138222,1
112,12400,1
113,20013,1
113,8693,1
114,226588,1
114,253705,1
115,254202,1
115,255144,1
116,14294,1
116,189262,1
117,165803,1
117,26165,1
118,257093,1
118,126736,1
119,9718,1
119,11805,1
120,260287,1
120,4686,1
121,2554,1
121,11192,1
122,206777,1
122,261121,1
123,262036,1
123,261749,1
124,36604,1
124,203749,1
125,16931,1
125,263201,1
126,4503,1
126,11398,1
127,202714,1
127,10225,1
128,58205,1
128,117561,1
129,265990,1
129,235334,1
130,3841,1
130,266883,1
131,270379,1
131,268830,1
132,96158,1
132,155953,1
133,230401,1
133,273920,1
134,15741,1
134,249152,1
135,9380,1
135,129841,1
136,254975,1
136,282946,1
137,284656,1
137,89715,1
138,284802,1
138,61472,1
139,61475,1
139,285090,1
140,285547,1
140,285272,1
141,14205,1
141,30354,1
142,9967,1
142,12819,1
143,81963,1
143,288555,1
144,180909,1
144,288998,1
145,289455,1
145,289465,1
146,5635,1
146,36429,1
147,292123,1
147,39069,1
148,26100,1
148,80207,1
149,59098,1
149,11255,1
150,181419,1
150,295807,1
151,296421,1
151,105532,1
152,94470,1
152,225678,1
153,214679,1
153,17223,1
154,27205,1
154,44068,1
155,301811,1
155,79126,1
156,201697,1
156,303784,1
157,95976,1
157,75495,1
158,78978,1
158,14169,1
159,9426,1
159,4353,1
160,307395,1
160,307804,1
161,312536,1
161,310468,1
162,1032,1
162,317660,1
163,9541,1
163,70289,1
164,7306,1
164,11529,1
165,7370,1
165,75670,1
166,80239,1
166,199572,1
167,42348,1
167,98726,1
168,10334,1
168,31708,1
169,41579,1
169,16502,1
170,323844,1
170,192273,1
171,83962,1
171,18393,1
172,131539,1
172,141059,1
173,305367,1
173,330134,1
174,242578,1
174,3925,1
175,25574,1
175,215343,1
176,333857,1
176,193026,1
177,337085,1
177,37620,1
178,8902,1
178,4358,1
179,174901,1
179,198694,1
180,287053,1
180,339137,1
181,252679,1
181,140141,1
182,25285,1
182,343280,1
183,9515,1
183,343303,1
184,5900,1
184,278135,1
185,285147,1
185,2551,1
186,318007,1
186,344571,1
187,87489,1
187,162379,1
188,347795,1
188,79279,1
189,347904,1
189,131767,1
190,78913,1
190,157172,1
191,200459,1
191,4900,1
192,93691,1
192,354583,1
193,96415,1
193,159864,1
194,74291,1
194,355212,1
195,53816,1
195,1021,1
196,355800,1
196,355759,1
197,109800,1
197,106809,1
198,271706,1
198,68041,1
199,30246,1
199,266093,1
