1,2692,1
3,1265,1
4,2947,1
7,6,1
12,3897,1
14,2572,1
16,2572,1
20,2571,1
21,2800,1
30,3105,1
32,3429,1
37,648,1
41,1196,1
43,2961,1
46,1981,1
47,608,1
50,3594,1
51,1923,1
54,1079,1
55,912,1
61,3252,1
64,2700,1
66,1259,1
70,3053,1
71,2605,1
72,1747,1
74,1589,1
77,2907,1
79,2024,1
80,2059,1
84,1200,1
85,3793,1
86,480,1
87,2366,1
89,527,1
91,2788,1
94,2377,1
98,3244,1
104,2997,1
106,933,1
108,1449,1
115,648,1
122,368,1
124,2858,1
126,1221,1
128,3154,1
140,913,1
141,1212,1
142,2761,1
144,2686,1
145,2686,1
152,1259,1
153,2572,1
154,1912,1
158,376,1
159,1198,1
160,1282,1
164,1097,1
167,2150,1
168,1840,1
171,277,1
172,2203,1
177,337,1
180,3068,1
185,2058,1
189,2858,1
191,2797,1
194,1580,1
196,1267,1
197,480,1
200,2997,1
206,611,1
207,3513,1
209,2541,1
211,3917,1
213,2355,1
215,3072,1
217,3354,1
219,3675,1
221,1270,1
226,1246,1
227,2716,1
228,3917,1
233,918,1
234,1291,1
241,2968,1
243,542,1
246,2355,1
247,3386,1
248,1036,1
250,464,1
253,2704,1
254,3932,1
257,2571,1
266,1097,1
269,492,1
276,524,1
277,2916,1
279,2095,1
280,3363,1
282,1370,1
283,648,1
286,1197,1
288,2167,1
290,2581,1
292,1617,1
294,1914,1
298,2160,1
304,3334,1
311,457,1
312,260,1
313,1282,1
315,277,1
317,2000,1
318,2336,1
320,3755,1
322,3753,1
325,3751,1
341,480,1
345,1213,1
353,1193,1
354,86,1
356,2122,1
357,3398,1
359,2916,1
361,3512,1
362,70,1
363,3155,1
364,1617,1
365,594,1
367,1674,1
373,2042,1
374,1136,1
375,1961,1
378,1542,1
381,1301,1
382,1307,1
383,2707,1
384,1007,1
388,2915,1
394,1769,1
395,1923,1
397,1234,1
399,2568,1
400,1198,1
404,1210,1
405,1695,1
407,293,1
414,222,1
417,2857,1
418,2571,1
421,380,1
422,1210,1
427,1544,1
428,1265,1
433,539,1
434,2078,1
437,2857,1
440,110,1
441,480,1
443,2633,1
446,1643,1
447,1231,1
448,2723,1
449,1215,1
450,457,1
455,910,1
458,1125,1
459,3176,1
460,1784,1
465,588,1
468,1393,1
469,3214,1
472,2916,1
473,3916,1
478,720,1
483,1193,1
484,2718,1
485,1028,1
486,1358,1
487,1727,1
488,2505,1
489,858,1
491,2997,1
492,2028,1
495,1610,1
497,1589,1
502,1307,1
503,2951,1
507,1979,1
511,1093,1
512,3593,1
519,1367,1
521,368,1
522,1527,1
525,3545,1
526,3702,1
527,1968,1
532,2858,1
535,3114,1
538,1276,1
540,527,1
542,3450,1
545,2997,1
554,3578,1
555,1027,1
557,1214,1
559,185,1
561,262,1
562,3529,1
564,920,1
565,1197,1
568,1252,1
572,3616,1
573,3418,1
574,1243,1
576,1580,1
578,1215,1
580,1589,1
581,1835,1
584,527,1
586,750,1
589,996,1
592,3452,1
596,3173,1
597,3752,1
598,3081,1
599,318,1
600,2997,1
606,2384,1
607,2289,1
609,1210,1
612,2948,1
614,3034,1
616,2291,1
617,904,1
618,3578,1
619,2324,1
622,1222,1
625,2858,1
627,1073,1
628,588,1
632,329,1
633,2706,1
640,3617,1
642,1621,1
645,68,1
650,2058,1
653,2013,1
657,2630,1
665,1387,1
668,47,1
672,1956,1
675,2318,1
680,527,1
681,2761,1
683,349,1
684,2409,1
686,3178,1
688,1256,1
694,1061,1
700,29,1
703,1259,1
707,2716,1
708,589,1
717,1544,1
719,111,1
722,1721,1
723,2710,1
730,2747,1
734,2428,1
738,3889,1
740,2628,1
742,1653,1
745,1221,1
747,3409,1
750,1213,1
751,3635,1
756,608,1
758,2628,1
761,1590,1
762,3175,1
763,541,1
766,2245,1
768,2890,1
771,2072,1
773,2688,1
775,364,1
779,2396,1
782,3911,1
784,507,1
790,3513,1
794,3317,1
799,3287,1
803,590,1
804,3897,1
807,595,1
814,1089,1
815,2683,1
821,3949,1
825,2732,1
826,1191,1
827,597,1
831,866,1
833,1193,1
834,2406,1
835,2047,1
841,3173,1
842,2987,1
845,3421,1
848,232,1
852,2918,1
856,3755,1
860,1261,1
865,2857,1
866,2092,1
867,2375,1
870,1961,1
871,1623,1
874,2208,1
878,2046,1
879,1244,1
883,1617,1
886,3241,1
892,1240,1
898,1573,1
900,2585,1
901,3911,1
902,1959,1
906,2012,1
907,260,1
908,527,1
912,3751,1
913,329,1
916,1220,1
917,3359,1
923,1641,1
932,265,1
938,1080,1
941,2997,1
942,318,1
944,2337,1
946,919,1
947,3911,1
950,1653,1
951,3725,1
961,3285,1
962,3566,1
969,1446,1
972,1250,1
976,2369,1
978,1222,1
982,163,1
986,3922,1
989,3435,1
992,3209,1
993,3083,1
994,1193,1
995,3225,1
997,1,1
1003,923,1
1006,3190,1
1007,2518,1
1008,2716,1
1009,3751,1
1011,2161,1
1012,1246,1
1013,3481,1
1014,1954,1
1023,952,1
1024,914,1
1025,2628,1
1026,3328,1
1027,2712,1
1036,1219,1
1037,3948,1
1039,3285,1
1042,2968,1
1043,2791,1
1045,2325,1
