1,1193,1
1,661,1
1,914,1
1,3408,1
1,2355,1
1,1197,1
1,1287,1
1,2804,1
1,594,1
1,919,1
1,595,1
1,938,1
1,2398,1
1,2918,1
1,1035,1
1,2791,1
1,2687,1
1,2018,1
1,3105,1
1,2797,1
1,2321,1
1,720,1
1,1270,1
1,527,1
1,2340,1
1,48,1
1,1097,1
1,1721,1
1,1545,1
1,745,1
1,2294,1
1,3186,1
1,1566,1
1,588,1
1,1907,1
1,783,1
1,1836,1
1,1022,1
1,2762,1
1,150,1
1,1,1
1,1961,1
1,1962,1
1,260,1
1,1028,1
1,1029,1
1,1207,1
1,2028,1
1,531,1
1,3114,1
1,608,1
1,1246,1
3,3421,1
3,1641,1
3,648,1
3,1394,1
3,3534,1
3,104,1
3,2735,1
3,1210,1
3,1431,1
3,3868,1
3,1079,1
3,2997,1
3,1615,1
3,1291,1
3,1259,1
3,653,1
3,2167,1
3,1580,1
3,3619,1
3,260,1
3,2858,1
3,3114,1
3,1049,1
3,1261,1
3,552,1
3,480,1
3,1266,1
3,733,1
3,1196,1
3,590,1
3,2355,1
3,1197,1
3,1198,1
3,1378,1
3,593,1
3,1379,1
3,3552,1
3,1304,1
3,1270,1
3,2470,1
3,3168,1
3,2617,1
3,1961,1
3,3671,1
3,2006,1
3,2871,1
3,2115,1
3,1968,1
3,1136,1
3,2081,1
4,3468,1
4,1210,1
4,2951,1
4,1214,1
4,1036,1
4,260,1
4,2028,1
4,480,1
4,1196,1
4,1198,1
4,1954,1
4,1097,1
4,3418,1
4,3702,1
4,2366,1
4,1387,1
4,3527,1
4,1201,1
4,2692,1
4,1240,1
7,648,1
7,861,1
7,2916,1
7,3578,1
7,3793,1
7,1610,1
7,589,1
7,442,1
7,733,1
7,377,1
7,2353,1
7,1196,1
7,2571,1
7,380,1
7,1997,1
7,1270,1
7,457,1
7,1573,1
7,3753,1
7,3107,1
7,474,1
7,1722,1
7,3256,1
7,1580,1
7,110,1
7,1221,1
7,2028,1
7,480,1
7,349,1
7,3418,1
12,1252,1
12,3362,1
12,1193,1
12,1198,1
12,593,1
12,813,1
12,2804,1
12,919,1
12,923,1
12,858,1
12,934,1
12,3658,1
12,1641,1
12,111,1
12,1221,1
12,3265,1
12,1303,1
12,1233,1
12,999,1
12,2616,1
12,3785,1
12,1247,1
14,3354,1
14,2997,1
14,1263,1
14,2731,1
14,3033,1
14,2243,1
14,3623,1
14,2826,1
14,2686,1
14,2762,1
14,2692,1
14,2694,1
14,1968,1
14,3578,1
14,296,1
14,2920,1
14,1982,1
14,2858,1
14,3081,1
14,608,1
14,2959,1
14,1225,1
14,2396,1
14,2976,1
16,2987,1
16,2555,1
16,2629,1
16,1682,1
16,2485,1
16,2701,1
16,2568,1
16,3004,1
16,1269,1
16,2713,1
16,1911,1
16,3516,1
16,2643,1
16,3016,1
16,2720,1
16,2722,1
16,2723,1
16,2724,1
16,2581,1
16,2805,1
16,266,1
16,2828,1
16,2683,1
16,2761,1
16,2699,1
16,2770,1
16,2856,1
16,2355,1
16,2369,1
16,3175,1
16,2888,1
16,2392,1
16,2394,1
16,2975,1
20,648,1
20,3863,1
20,589,1
20,1694,1
20,2641,1
20,1912,1
20,3527,1
20,1923,1
20,1371,1
20,1375,1
20,1527,1
20,1468,1
20,3717,1
20,3578,1
20,47,1
20,1617,1
20,2858,1
20,457,1
20,70,1
20,3753,1
20,110,1
20,2028,1
20,1240,1
21,2987,1
21,2700,1
21,2701,1
21,585,1
21,588,1
21,3000,1
21,1,1
21,596,1
21,1274,1
21,3053,1
21,3704,1
21,2761,1
21,2355,1
21,2294,1
21,3745,1
21,1645,1
21,1210,1
21,2018,1
21,3268,1
21,2394,1
21,3774,1
30,1176,1
30,720,1
30,2997,1
30,589,1
30,150,1
30,3943,1
30,3006,1
30,3949,1
30,1265,1
30,593,1
30,2571,1
30,162,1
30,1922,1
30,1784,1
30,318,1
30,1288,1
30,17,1
30,3554,1
30,2686,1
30,2762,1
30,2692,1
30,3072,1
