0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,7,1
1,8,1
1,9,1
1,10,1
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
2,17,1
2,18,1
2,20,1
2,9,1
2,2,1
2,21,1
2,22,1
2,23,1
2,24,1
2,25,1
3,17,1
3,26,1
4,10,1
4,27,1
4,28,1
4,29,1
4,15,1
4,25,1
5,14,1
5,31,1
6,23,1
6,19,1
6,17,1
7,32,1
7,14,1
8,34,1
8,35,1
8,36,1
8,32,1
8,37,1
9,38,1
9,40,1
10,41,1
10,42,1
11,43,1
11,44,1
12,14,1
12,30,1
13,46,1
13,43,1
13,47,1
13,30,1
13,48,1
14,21,1
14,49,1
14,50,1
14,51,1
14,19,1
14,18,1
14,52,1
14,53,1
14,54,1
14,55,1
15,2,1
15,57,1
15,58,1
16,60,1
16,61,1
17,40,1
17,63,1
17,64,1
17,10,1
17,65,1
18,14,1
18,18,1
18,66,1
18,17,1
18,67,1
18,68,1
18,69,1
18,49,1
19,70,1
19,71,1
19,21,1
19,72,1
19,73,1
20,74,1
20,73,1
20,17,1
20,14,1
20,75,1
21,76,1
21,77,1
21,31,1
21,69,1
21,29,1
21,78,1
22,59,1
22,79,1
22,81,1
22,82,1
22,83,1
23,49,1
23,84,1
23,33,1
23,57,1
24,86,1
24,3,1
24,87,1
25,89,1
25,15,1
26,90,1
26,2,1
26,91,1
26,92,1
27,94,1
27,3,1
27,76,1
27,95,1
27,10,1
27,78,1
28,97,1
28,46,1
28,18,1
28,98,1
29,4,1
29,68,1
30,101,1
30,11,1
30,103,1
31,104,1
31,57,1
31,106,1
31,103,1
32,68,1
32,108,1
32,92,1
33,14,1
33,109,1
33,110,1
33,111,1
33,17,1
33,98,1
33,53,1
34,30,1
34,112,1
34,46,1
34,17,1
34,63,1
34,113,1
34,114,1
34,115,1
35,116,1
35,117,1
35,118,1
35,3,1
35,119,1
35,120,1
35,42,1
35,27,1
35,10,1
35,121,1
35,53,1
35,122,1
35,29,1
