8,39,3
8,2336,3
8,288,5
8,3425,3
8,2268,3
8,1466,4
8,1393,5
8,1682,4
8,2916,5
8,506,3
8,508,3
8,3213,3
8,42,3
8,650,5
8,3500,3
8,296,5
8,3147,5
8,3148,3
8,2702,3
8,2278,3
8,1476,3
8,2490,2
8,589,5
8,1836,4
8,1693,3
8,150,4
8,151,4
8,1,4
8,4,3
8,3006,3
8,2858,5
8,1621,3
8,1265,5
8,733,3
8,377,4
8,3155,3
8,2427,5
8,58,5
8,2712,3
8,2429,2
8,1840,4
8,2571,5
8,1916,5
8,1488,3
8,230,4
8,1120,4
8,161,3
8,163,5
8,1411,5
8,524,5
8,1059,3
8,527,4
8,454,3
8,1701,4
8,1274,5
8,741,5
8,1704,5
8,1277,3
8,2291,5
8,1639,5
8,3528,4
8,2297,3
8,3386,3
8,2006,3
8,608,5
8,465,5
8,1711,3
8,538,3
8,393,2
8,2442,4
8,1357,4
8,73,4
8,3246,4
8,3173,2
8,1573,4
8,105,4
8,1210,4
8,1213,5
8,253,5
8,3105,4
8,3107,5
8,3250,3
8,3252,3
8,1721,5
8,3256,5
8,908,5
8,3257,3
8,1653,5
8,1580,4
8,110,5
8,111,5
8,3259,4
8,3186,4
8,1589,4
8,2023,3
8,14,4
8,2028,5
8,337,5
8,265,4
8,16,4
8,266,4
8,17,4
8,2314,3
8,2600,2
8,480,5
8,555,4
8,1801,3
8,3260,3
8,1730,4
8,1660,3
8,3265,5
8,1735,4
8,3267,5
8,3481,4
8,2396,5
8,2686,4
8,2688,3
8,345,3
8,2320,2
8,24,4
8,25,5
8,2324,3
8,349,4
8,562,5
8,2329,5
8,1810,2
8,2541,3
8,3418,3
8,1673,5
8,2908,3
8,1678,5
8,2692,5
8,1027,4
8,2699,5
8,282,3
8,36,4
9,2268,4
9,1466,4
9,1393,3
9,861,2
9,1682,4
9,3717,3
9,508,3
9,3793,4
9,720,4
9,367,3
9,47,5
9,3147,4
9,3148,3
9,1617,4
9,2278,4
9,223,4
9,150,3
9,3298,4
9,1,5
9,3006,3
9,2858,4
9,3948,3
9,50,4
9,1265,4
9,805,3
9,3510,3
9,377,3
9,1552,2
9,590,5
9,3513,3
9,2355,4
9,1912,3
9,593,5
9,2571,5
9,597,3
9,300,4
9,1777,4
9,162,4
9,524,4
9,3301,2
9,1343,3
9,527,5
9,3160,3
9,529,5
9,457,5
9,1704,4
9,745,4
9,3452,2
9,2294,4
9,1921,4
9,1639,4
9,1923,5
9,1784,3
9,1060,4
9,318,5
9,608,4
9,1356,3
9,1358,4
9,3178,3
9,3751,4
9,1210,4
9,3826,2
9,1213,4
9,3755,2
9,2599,2
9,2302,4
9,1500,4
9,2959,4
9,1148,4
9,2166,4
9,1721,5
9,3253,4
9,3255,4
9,1653,4
9,838,3
9,1584,5
9,1221,4
9,1223,4
9,2890,5
9,2028,5
9,3114,4
9,16,4
9,480,4
9,1089,4
9,912,4
9,1446,3
9,3408,4
9,3623,4
9,778,5
9,3484,2
9,412,3
9,3916,3
9,994,4
9,1233,3
9,1307,4
9,25,4
9,2324,5
9,349,4
9,920,3
9,3270,3
9,2762,4
9,1961,5
9,2692,4
9,428,3
14,3354,3
14,2997,5
14,1263,5
14,2572,1
14,2731,4
14,3033,4
14,2243,3
14,3623,3
14,2826,2
14,2686,5
14,2762,5
14,2692,4
14,2694,1
14,1968,2
14,3578,4
14,296,5
14,2920,5
14,1982,1
14,2858,3
14,3081,4
14,608,1
14,2959,2
14,1225,4
14,2396,4
14,2976,3
18,2987,5
18,2989,5
18,2622,5
18,648,4
18,2628,4
18,1682,4
18,1683,5
18,1688,4
18,2123,3
18,2052,3
18,3793,5
18,2054,3
18,2993,5
18,1185,5
18,1259,5
18,1186,1
18,653,3
18,2701,3
18,586,4
18,3438,2
18,1907,5
18,588,5
18,3439,1
18,589,5
18,1690,1
18,222,3
18,1,4
18,2,2
18,153,3
18,158,4
18,2133,3
18,2137,5
18,1408,5
18,3877,1
18,2139,5
18,1193,4
18,1196,5
18,590,4
18,3440,1
18,1197,5
18,736,1
18,1198,5
18,737,1
18,592,4
18,594,5
18,595,5
18,596,4
18,2718,2
18,3448,4
18,1918,3
18,302,5
18,232,4
18,163,5
18,2140,4
18,1411,5
18,2141,5
18,2142,3
18,168,1
18,2143,5
18,2145,3
18,1344,3
18,1271,5
18,2076,3
18,1274,5
18,741,5
18,3889,1
18,1275,5
18,2078,4
18,2723,1
18,3526,3
18,3527,2
18,1784,4
18,249,4
18,2153,3
18,2080,5
18,2081,5
18,2082,4
18,2083,5
18,1282,5
18,2085,4
18,1357,5
18,2087,4
18,2089,4
18,3461,3
18,2807,1
18,2735,3
18,2739,5
18,3396,5
18,3397,5
18,3398,5
18,3399,4
18,327,3
18,1500,4
18,3034,5
18,3108,4
18,2161,5
18,2090,5
18,902,5
18,2093,3
18,1291,5
18,2167,4
18,2096,5
18,1367,1
18,838,4
18,839,1
18,1005,1
18,1873,5
18,3479,5
18,405,1
18,10,5
18,1876,3
18,260,5
18,261,5
18,262,5
18,266,3
18,17,4
18,2248,4
18,1377,2
18,1378,4
18,1379,3
18,3623,1
18,919,5
18,1013,3
18,2826,4
18,778,5
18,1954,3
18,1882,1
18,412,5
18,1956,4
18,2686,5
18,3489,4
18,26,4
18,29,3
18,2253,1
18,920,5
18,1527,4
18,780,3
18,3703,5
18,1387,4
18,3704,4
18,3705,3
18,3633,5
18,783,3
18,3635,5
18,1022,5
18,1960,5
18,2763,3
18,3639,5
18,2764,4
18,1962,5
18,1025,4
18,3494,4
18,421,4
18,1028,5
18,1029,4
18,1967,5
18,1968,5
18,353,5
18,2402,2
18,34,5
18,2404,2
18,1606,2
18,2336,5
18,288,4
18,2193,5
18,1391,3
18,2194,4
18,2268,4
18,1396,4
18,2916,3
18,1032,4
18,1033,4
18,1036,3
18,3578,4
18,434,2
18,364,5
18,292,4
18,44,4
18,2414,4
18,367,4
18,368,3
18,47,1
18,296,5
18,48,4
18,1617,5
18,1544,3
18,2348,3
18,940,4
18,2278,3
18,3723,4
18,2858,5
18,1049,1
18,50,5
18,2421,1
18,2422,1
18,377,2
18,1552,1
18,2355,5
18,1126,1
18,3668,3
18,2797,4
18,380,3
18,527,5
18,454,3
18,1702,4
18,2291,5
18,1635,1
18,1562,1
18,2294,4
18,1639,4
18,2000,4
18,2001,3
18,2002,4
18,1200,4
18,1499,1
18,1201,4
18,2005,5
18,2006,3
18,969,5
18,2872,5
18,1207,5
18,2947,5
18,2948,5
18,1064,2
18,531,5
18,532,1
18,1711,4
18,466,3
18,2370,5
18,3247,4
18,1643,5
18,3175,5
18,2373,3
18,2375,4
18,3751,5
18,1210,5
18,3753,3
18,2951,4
18,2014,2
18,2953,1
18,1215,5
18,2018,4
18,2019,5
18,1073,4
18,2959,4
18,616,5
18,546,2
18,3252,4
18,2450,1
18,1721,4
18,475,4
18,3255,4
18,3257,2
18,1580,5
18,110,5
18,86,3
18,1654,4
18,2384,2
18,1587,4
18,2020,5
18,2021,4
18,2025,2
18,2028,5
18,3698,3
18,551,5
18,552,2
18,555,4
18,1801,1
18,1089,5
18,3260,5
18,1804,3
18,485,2
18,1805,4
18,1732,3
18,2391,1
18,95,1
18,1591,1
18,3269,4
18,2394,4
18,3911,1
18,2100,4
18,2105,4
18,1234,5
18,1094,4
18,1097,5
18,493,3
18,2542,4
18,3418,1
18,2616,4
18,2470,3
18,2617,1
18,1676,3
18,1678,5
18,208,1
18,2115,5
18,2042,1
18,1240,5
18,2116,4
18,1242,5
18,1246,5
20,648,4
20,3863,3
20,589,4
20,1694,3
20,2641,4
20,1912,5
20,2571,5
20,3527,4
20,1923,4
20,1371,4
20,1375,3
20,1527,5
20,1468,3
20,3717,2
20,3578,5
20,47,5
20,1617,5
20,2858,4
20,457,4
20,70,4
20,3753,5
20,110,5
20,2028,4
20,1240,4
21,2987,3
21,2700,5
21,2701,3
21,585,3
21,588,3
21,3000,5
21,1,3
21,596,1
21,1274,3
21,3053,1
21,3704,4
21,2761,3
21,2355,3
21,2294,3
21,3745,5
21,1645,1
21,1210,5
21,2018,1
21,3268,3
21,2394,1
21,3774,1
28,1249,2
28,1179,4
28,2550,4
28,648,3
28,144,2
28,3793,4
28,650,3
28,2997,4
28,3000,3
28,1,3
28,2132,5
28,1265,4
28,1266,3
28,1193,3
28,1196,5
28,1197,5
28,1198,5
28,593,3
28,2571,3
28,1916,3
28,1411,4
28,1271,4
28,1277,4
28,1278,5
28,1923,3
28,2657,4
28,318,4
28,2080,3
28,1284,5
28,1285,5
28,3101,2
28,2599,4
28,901,3
28,902,5
28,1291,4
28,904,4
28,906,4
28,3471,3
28,3548,4
28,260,4
28,334,4
28,266,2
28,2174,3
28,912,5
28,2248,4
28,916,4
28,919,4
28,778,4
28,1956,4
28,2321,4
28,25,3
28,1387,4
28,928,4
28,2908,4
28,2762,4
28,1968,5
28,32,3
28,357,3
28,39,4
28,930,5
28,1537,4
28,2918,5
28,3210,3
28,293,4
28,47,2
28,1617,2
28,2858,4
28,50,5
28,2282,4
28,954,5
28,2797,3
28,1997,4
28,527,5
28,454,2
28,1704,4
28,3097,4
28,1200,4
28,3671,4
28,898,4
28,2947,4
28,1208,3
28,899,3
28,1136,4
28,608,4
28,2011,2
28,1210,5
28,1214,5
28,2881,3
28,2020,4
28,1224,4
28,1225,5
28,551,4
28,480,3
28,3260,3
28,3334,4
28,1660,4
28,2396,5
28,2398,4
28,1302,3
28,1230,4
28,2033,2
28,1097,3
28,1748,3
28,1240,3
28,1244,4
28,1247,5
43,3793,4
43,2997,5
43,2706,4
43,2707,5
43,3298,4
43,3004,1
43,1197,5
43,2712,3
43,2581,4
43,2599,4
43,830,4
43,3114,5
43,2762,5
43,2763,3
43,1961,3
43,356,5
43,2858,4
43,2369,4
43,2371,4
43,2961,4
43,2605,4
43,2394,5
43,2396,5
43,1307,5
64,3793,4
64,3005,3
64,1407,4
64,1198,5
64,1416,4
64,1291,5
64,1717,4
64,110,5
64,3273,4
64,1754,4
64,1682,4
64,2700,5
64,2710,4
64,2723,4
64,316,4
64,3555,4
64,2762,5
64,3578,5
64,2858,5
64,524,3
64,1210,4
64,3755,2
64,1214,2
64,1215,5
64,2028,5
64,2115,5
85,648,3
85,2125,3
85,3793,3
85,3005,5
85,3949,3
85,1282,1
85,2188,3
85,879,1
85,3238,1
85,3317,2
85,3324,5
85,3325,2
85,3408,5
85,3409,5
85,3273,1
85,2706,2
85,3298,4
85,3299,2
85,3510,4
85,2710,2
85,3617,4
85,2683,4
85,277,3
85,2908,3
85,2699,4
85,1101,2
85,3578,3
85,47,2
85,2858,5
85,3809,2
85,1997,5
85,3821,2
85,3825,3
85,3826,4
85,3755,4
85,2028,2
85,3914,4
85,3785,5
85,3859,3
87,3793,4
87,585,1
87,589,5
87,1408,1
87,733,5
87,1196,5
87,1197,3
87,1198,4
87,1277,4
87,1291,4
87,1387,5
87,3062,1
87,2194,5
87,1610,5
87,2347,1
87,2366,1
87,3178,5
87,1649,1
87,2527,1
87,110,5
87,2529,1
87,2533,1
87,3418,1
87,145,5
87,1912,1
87,2571,5
87,1916,1
87,3384,1
87,1785,1
87,260,5
87,3624,1
87,3555,5
87,1954,5
87,21,1
87,3633,1
87,3639,5
87,1032,1
87,1036,3
87,3578,5
87,438,1
87,377,1
87,457,5
87,2000,5
87,1201,4
87,3672,1
87,2006,5
87,2947,5
87,2948,1
87,2949,1
87,1215,3
87,2028,4
87,480,5
87,555,1
87,1240,4
89,3868,1
89,3869,1
89,1193,5
89,733,5
89,920,5
89,2431,5
89,1704,4
89,3173,4
89,3408,4
89,3265,4
